driver_id,driver_name,persona,earnings_tier,date,month,iso_week,day_of_week,gross_earnings,platform_fees,incentives,net_earnings,trips,active_hours,online_hours,acceptance_rate,cancellations,earnings_per_hour,earnings_per_trip,currency,is_rest_day,festival_window,note
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-06,2025-04,2025-W14,Sunday,207.49,41.5,13.78,179.77,8,11.2,13.2,0.81,2,16.05,22.47,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-07,2025-04,2025-W15,Monday,190.37,38.07,7.53,159.83,8,11.3,15.1,0.73,2,14.14,19.98,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-08,2025-04,2025-W15,Tuesday,164.57,32.91,0.0,131.66,10,8.3,9.9,0.8,1,15.86,13.17,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-09,2025-04,2025-W15,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-10,2025-04,2025-W15,Thursday,234.94,46.99,0.0,187.95,22,7.9,10.4,0.73,3,23.79,8.54,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-11,2025-04,2025-W15,Friday,215.1,43.02,10.98,183.06,20,11.1,13.4,0.91,3,16.49,9.15,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-12,2025-04,2025-W15,Saturday,215.36,43.07,0.0,172.29,13,6.6,7.8,0.78,2,26.1,13.25,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-13,2025-04,2025-W15,Sunday,218.59,43.72,0.0,174.87,20,6.2,7.2,0.83,2,28.2,8.74,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-14,2025-04,2025-W16,Monday,176.2,35.24,0.0,140.96,19,9.6,11.8,0.76,1,14.68,7.42,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-15,2025-04,2025-W16,Tuesday,204.61,40.92,0.0,163.69,16,10.6,13.3,0.85,0,15.44,10.23,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-16,2025-04,2025-W16,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-17,2025-04,2025-W16,Thursday,167.95,33.59,0.0,134.36,15,10.6,12.6,0.79,3,12.68,8.96,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-18,2025-04,2025-W16,Friday,267.42,53.48,0.0,213.94,24,6.1,7.0,0.89,1,35.07,8.91,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-19,2025-04,2025-W16,Saturday,302.7,60.54,0.0,242.16,13,9.1,11.9,0.91,3,26.61,18.63,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-20,2025-04,2025-W16,Sunday,252.6,50.52,0.0,202.08,10,10.2,13.1,0.88,0,19.81,20.21,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-21,2025-04,2025-W17,Monday,165.58,33.12,0.0,132.46,8,7.2,9.2,0.91,1,18.4,16.56,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-22,2025-04,2025-W17,Tuesday,122.5,24.5,0.0,98.0,8,7.6,8.8,0.83,3,12.89,12.25,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-23,2025-04,2025-W17,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-24,2025-04,2025-W17,Thursday,111.64,22.33,6.24,95.55,23,8.4,10.7,0.77,1,11.38,4.15,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-25,2025-04,2025-W17,Friday,271.84,54.37,17.95,235.42,21,7.1,8.7,0.91,1,33.16,11.21,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-26,2025-04,2025-W17,Saturday,252.38,50.48,0.0,201.9,13,6.6,7.1,0.78,1,30.59,15.53,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-27,2025-04,2025-W17,Sunday,192.2,38.44,0.0,153.76,17,7.4,9.7,0.87,3,20.78,9.04,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-28,2025-04,2025-W18,Monday,187.18,37.44,0.0,149.74,9,8.5,9.3,0.85,3,17.62,16.64,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-29,2025-04,2025-W18,Tuesday,208.11,41.62,0.0,166.49,17,6.0,7.3,0.81,3,27.75,9.79,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-04-30,2025-04,2025-W18,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-01,2025-05,2025-W18,Thursday,242.24,48.45,10.14,203.93,23,8.3,9.6,0.72,3,24.57,8.87,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-02,2025-05,2025-W18,Friday,210.49,42.1,0.0,168.39,12,8.3,10.1,0.87,2,20.29,14.03,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-03,2025-05,2025-W18,Saturday,305.93,61.19,0.0,244.74,19,7.8,10.1,0.8,0,31.38,12.88,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-04,2025-05,2025-W18,Sunday,196.54,39.31,12.61,169.84,20,6.5,7.4,0.87,3,26.13,8.49,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-05,2025-05,2025-W19,Monday,146.02,29.2,0.0,116.82,9,6.9,7.3,0.91,2,16.93,12.98,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-06,2025-05,2025-W19,Tuesday,227.31,45.46,0.0,181.85,19,11.2,12.3,0.92,3,16.24,9.57,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-07,2025-05,2025-W19,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-08,2025-05,2025-W19,Thursday,174.85,34.97,0.0,139.88,24,11.6,12.2,0.86,3,12.06,5.83,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-09,2025-05,2025-W19,Friday,218.12,43.62,9.94,184.44,9,6.0,7.2,0.88,3,30.74,20.49,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-10,2025-05,2025-W19,Saturday,280.58,56.12,0.0,224.46,11,7.7,8.2,0.81,2,29.15,20.41,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-11,2025-05,2025-W19,Sunday,240.99,48.2,0.0,192.79,21,10.8,11.4,0.82,0,17.85,9.18,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-12,2025-05,2025-W20,Monday,149.15,29.83,11.63,130.95,23,11.7,15.1,0.91,0,11.19,5.69,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-13,2025-05,2025-W20,Tuesday,186.94,37.39,9.91,159.46,15,7.7,8.9,0.97,2,20.71,10.63,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-14,2025-05,2025-W20,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-15,2025-05,2025-W20,Thursday,116.16,23.23,0.0,92.93,12,6.8,7.9,0.88,3,13.67,7.74,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-16,2025-05,2025-W20,Friday,292.58,58.52,13.38,247.44,17,9.4,12.5,0.73,1,26.32,14.56,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-17,2025-05,2025-W20,Saturday,136.89,27.38,0.0,109.51,24,6.4,6.9,0.89,3,17.11,4.56,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-18,2025-05,2025-W20,Sunday,263.83,52.77,19.24,230.3,18,11.4,12.3,0.93,1,20.2,12.79,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-19,2025-05,2025-W21,Monday,185.91,37.18,0.0,148.73,15,10.7,14.3,0.73,2,13.9,9.92,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-20,2025-05,2025-W21,Tuesday,203.82,40.76,0.0,163.06,18,10.3,12.7,0.76,0,15.83,9.06,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-21,2025-05,2025-W21,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-22,2025-05,2025-W21,Thursday,233.01,46.6,14.62,201.03,18,6.6,8.5,0.86,2,30.46,11.17,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-23,2025-05,2025-W21,Friday,228.91,45.78,12.26,195.39,21,10.9,12.9,0.81,3,17.93,9.3,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-24,2025-05,2025-W21,Saturday,193.6,38.72,0.0,154.88,8,6.2,6.9,0.79,2,24.98,19.36,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-25,2025-05,2025-W21,Sunday,219.23,43.85,0.0,175.38,18,9.8,10.6,0.84,3,17.9,9.74,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-26,2025-05,2025-W22,Monday,143.09,28.62,0.0,114.47,10,8.1,9.0,0.84,1,14.13,11.45,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-27,2025-05,2025-W22,Tuesday,97.79,19.56,0.0,78.23,8,9.2,9.9,0.96,2,8.5,9.78,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-28,2025-05,2025-W22,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-29,2025-05,2025-W22,Thursday,245.76,49.15,12.13,208.74,15,11.6,13.2,0.76,1,17.99,13.92,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-30,2025-05,2025-W22,Friday,281.18,56.24,0.0,224.94,8,9.6,11.1,0.79,2,23.43,28.12,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-05-31,2025-05,2025-W22,Saturday,211.28,42.26,0.0,169.02,16,10.5,12.4,0.79,3,16.1,10.56,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-01,2025-06,2025-W22,Sunday,190.96,38.19,13.04,165.81,22,7.5,9.8,0.9,3,22.11,7.54,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-02,2025-06,2025-W23,Monday,218.15,43.63,0.0,174.52,24,7.4,9.7,0.89,0,23.58,7.27,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-03,2025-06,2025-W23,Tuesday,194.97,38.99,0.0,155.98,18,8.0,8.5,0.85,3,19.5,8.67,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-04,2025-06,2025-W23,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,School Holiday,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-05,2025-06,2025-W23,Thursday,130.53,26.11,8.1,112.52,19,8.6,10.8,0.9,2,13.08,5.92,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-06,2025-06,2025-W23,Friday,249.83,49.97,0.0,199.86,8,6.5,8.2,0.74,0,30.75,24.98,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-07,2025-06,2025-W23,Saturday,301.33,60.27,17.18,258.24,20,10.0,13.2,0.87,2,25.82,12.91,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-08,2025-06,2025-W23,Sunday,197.37,39.47,0.0,157.9,8,6.7,8.9,0.95,3,23.57,19.74,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-09,2025-06,2025-W24,Monday,174.74,34.95,0.0,139.79,11,10.9,13.5,0.88,0,12.82,12.71,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-10,2025-06,2025-W24,Tuesday,230.84,46.17,0.0,184.67,19,12.0,15.5,0.95,2,15.39,9.72,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-11,2025-06,2025-W24,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,School Holiday,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-12,2025-06,2025-W24,Thursday,211.22,42.24,15.86,184.84,8,8.6,11.0,0.95,1,21.49,23.11,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-13,2025-06,2025-W24,Friday,256.59,51.32,0.0,205.27,10,9.4,11.6,0.89,1,21.84,20.53,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-14,2025-06,2025-W24,Saturday,122.87,24.57,0.0,98.3,8,6.9,8.9,0.85,3,14.25,12.29,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-15,2025-06,2025-W24,Sunday,198.06,39.61,0.0,158.45,24,6.5,7.3,0.75,2,24.38,6.6,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-16,2025-06,2025-W25,Monday,83.21,16.64,0.0,66.57,14,9.4,12.5,0.75,3,7.08,4.75,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-17,2025-06,2025-W25,Tuesday,193.87,38.77,0.0,155.1,16,8.7,9.5,0.84,3,17.83,9.69,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-18,2025-06,2025-W25,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,School Holiday,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-19,2025-06,2025-W25,Thursday,254.55,50.91,13.51,217.15,17,8.0,9.2,0.82,3,27.14,12.77,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-20,2025-06,2025-W25,Friday,258.88,51.78,0.0,207.1,15,10.5,12.2,0.73,0,19.72,13.81,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-21,2025-06,2025-W25,Saturday,234.5,46.9,17.74,205.34,14,10.1,11.3,0.83,1,20.33,14.67,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-22,2025-06,2025-W25,Sunday,277.03,55.41,17.57,239.19,13,8.2,9.4,0.8,0,29.17,18.4,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-23,2025-06,2025-W26,Monday,126.22,25.24,8.64,109.62,18,8.6,11.1,0.76,3,12.75,6.09,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-24,2025-06,2025-W26,Tuesday,174.08,34.82,0.0,139.26,11,11.1,14.5,0.82,1,12.55,12.66,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-25,2025-06,2025-W26,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,School Holiday,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-26,2025-06,2025-W26,Thursday,260.23,52.05,0.0,208.18,22,11.8,14.2,0.81,1,17.64,9.46,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-27,2025-06,2025-W26,Friday,271.86,54.37,0.0,217.49,9,11.3,13.5,0.75,1,19.25,24.17,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-28,2025-06,2025-W26,Saturday,223.62,44.72,0.0,178.9,13,10.7,11.6,0.82,3,16.72,13.76,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-29,2025-06,2025-W26,Sunday,243.73,48.75,19.68,214.66,19,8.5,9.4,0.83,3,25.25,11.3,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-06-30,2025-06,2025-W27,Monday,192.46,38.49,12.18,166.15,21,6.5,8.0,0.94,2,25.56,7.91,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-01,2025-07,2025-W27,Tuesday,231.93,46.39,8.6,194.14,17,7.9,10.4,0.73,1,24.57,11.42,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-02,2025-07,2025-W27,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,School Holiday,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-03,2025-07,2025-W27,Thursday,213.59,42.72,0.0,170.87,16,9.5,11.6,0.92,3,17.99,10.68,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-04,2025-07,2025-W27,Friday,291.88,58.38,0.0,233.5,24,10.9,12.7,0.76,2,21.42,9.73,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-05,2025-07,2025-W27,Saturday,265.74,53.15,0.0,212.59,15,7.1,8.2,0.94,2,29.94,14.17,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-06,2025-07,2025-W27,Sunday,232.13,46.43,0.0,185.7,8,11.0,12.0,0.79,1,16.88,23.21,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-07,2025-07,2025-W28,Monday,197.75,39.55,0.0,158.2,19,11.3,14.2,0.9,1,14.0,8.33,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-08,2025-07,2025-W28,Tuesday,169.68,33.94,6.49,142.23,21,7.5,8.5,0.73,1,18.96,6.77,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-09,2025-07,2025-W28,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,School Holiday,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-10,2025-07,2025-W28,Thursday,204.71,40.94,0.0,163.77,24,9.4,11.7,0.87,0,17.42,6.82,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-11,2025-07,2025-W28,Friday,297.62,59.52,0.0,238.1,18,11.4,12.1,0.81,0,20.89,13.23,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-12,2025-07,2025-W28,Saturday,314.29,62.86,18.73,270.16,8,7.1,8.4,0.76,1,38.05,33.77,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-13,2025-07,2025-W28,Sunday,265.91,53.18,17.1,229.83,24,9.2,11.0,0.95,0,24.98,9.58,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-14,2025-07,2025-W29,Monday,176.68,35.34,0.0,141.34,16,7.3,9.1,0.8,2,19.36,8.83,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-15,2025-07,2025-W29,Tuesday,178.32,35.66,14.95,157.61,11,9.7,11.9,0.94,2,16.25,14.33,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-16,2025-07,2025-W29,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,School Holiday,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-17,2025-07,2025-W29,Thursday,228.4,45.68,0.0,182.72,11,7.7,9.8,0.83,1,23.73,16.61,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-18,2025-07,2025-W29,Friday,276.66,55.33,0.0,221.33,21,8.9,9.5,0.89,3,24.87,10.54,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-19,2025-07,2025-W29,Saturday,127.19,25.44,8.62,110.37,16,7.1,7.8,0.82,2,15.55,6.9,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-20,2025-07,2025-W29,Sunday,168.39,33.68,0.0,134.71,12,8.7,10.9,0.95,1,15.48,11.23,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-21,2025-07,2025-W30,Monday,206.78,41.36,0.0,165.42,23,7.4,8.2,0.76,3,22.35,7.19,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-22,2025-07,2025-W30,Tuesday,169.29,33.86,10.77,146.2,24,11.5,13.1,0.9,1,12.71,6.09,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-23,2025-07,2025-W30,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,School Holiday,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-24,2025-07,2025-W30,Thursday,215.25,43.05,0.0,172.2,13,7.0,8.6,0.77,1,24.6,13.25,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-25,2025-07,2025-W30,Friday,273.45,54.69,12.06,230.82,14,11.1,11.7,0.78,2,20.79,16.49,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-26,2025-07,2025-W30,Saturday,150.03,30.01,13.26,133.28,15,6.5,7.2,0.78,3,20.5,8.89,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-27,2025-07,2025-W30,Sunday,246.43,49.29,12.96,210.1,20,7.8,9.8,0.94,3,26.94,10.5,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-28,2025-07,2025-W31,Monday,160.33,32.07,5.84,134.1,9,6.1,7.4,0.96,0,21.98,14.9,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-29,2025-07,2025-W31,Tuesday,199.13,39.83,15.29,174.59,22,6.7,8.8,0.75,2,26.06,7.94,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-30,2025-07,2025-W31,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,School Holiday,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-07-31,2025-07,2025-W31,Thursday,195.1,39.02,0.0,156.08,19,7.6,9.6,0.79,1,20.54,8.21,SGD,False,School Holiday,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-01,2025-08,2025-W31,Friday,122.28,24.46,0.0,97.82,16,7.6,9.1,0.82,1,12.87,6.11,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-02,2025-08,2025-W31,Saturday,309.86,61.97,0.0,247.89,8,9.9,10.6,0.8,2,25.04,30.99,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-03,2025-08,2025-W31,Sunday,259.31,51.86,18.47,225.92,19,8.8,9.8,0.95,0,25.67,11.89,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-04,2025-08,2025-W32,Monday,186.97,37.39,0.0,149.58,11,6.6,8.8,0.76,3,22.66,13.6,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-05,2025-08,2025-W32,Tuesday,186.11,37.22,12.2,161.09,18,8.7,9.2,0.82,1,18.52,8.95,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-06,2025-08,2025-W32,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-07,2025-08,2025-W32,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-08,2025-08,2025-W32,Friday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-09,2025-08,2025-W32,Saturday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-10,2025-08,2025-W32,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-11,2025-08,2025-W33,Monday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-12,2025-08,2025-W33,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-13,2025-08,2025-W33,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-14,2025-08,2025-W33,Thursday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-15,2025-08,2025-W33,Friday,0,0,0,0,0,0,0,0,0,0,0,SGD,False,,vehicle_breakdown
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-16,2025-08,2025-W33,Saturday,145.13,29.03,7.29,123.39,18,9.1,11.9,0.81,0,13.56,6.86,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-17,2025-08,2025-W33,Sunday,207.91,41.58,8.75,175.08,21,10.2,13.4,0.78,2,17.16,8.34,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-18,2025-08,2025-W34,Monday,205.62,41.12,10.92,175.42,11,10.0,12.9,0.86,3,17.54,15.95,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-19,2025-08,2025-W34,Tuesday,73.94,14.79,0.0,59.15,19,9.1,9.6,0.96,3,6.5,3.11,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-20,2025-08,2025-W34,Wednesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-21,2025-08,2025-W34,Thursday,216.47,43.29,0.0,173.18,22,11.6,13.9,0.96,3,14.93,7.87,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-22,2025-08,2025-W34,Friday,214.85,42.97,0.0,171.88,20,9.9,13.2,0.92,2,17.36,8.59,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-23,2025-08,2025-W34,Saturday,113.09,22.62,7.95,98.42,11,9.2,9.7,0.96,2,10.7,8.95,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-24,2025-08,2025-W34,Sunday,233.86,46.77,0.0,187.09,23,6.7,7.7,0.96,1,27.92,8.13,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-25,2025-08,2025-W35,Monday,140.69,28.14,0.0,112.55,22,8.1,10.4,0.93,1,13.9,5.12,SGD,False,,
drv_siti_sg_10,Siti Rahman,firefighter,M,2025-08-26,2025-08,2025-W35,Tuesday,207.79,41.56,0.0,166.23,22,8.8,10.1,0.92,0,18.89,7.56,SGD,False,,
