driver_id,driver_name,persona,month,category,currency,total_amount,txn_count,avg_amount,min_amount,max_amount
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,FOOD_HOUSE,SGD,172.52,4,43.13,33.84,58.91
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,FOOD_OUT,SGD,333.19,55,6.06,2.99,8.82
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,HEALTHCARE,SGD,81.87,1,81.87,81.87,81.87
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,HOUSING,SGD,800.56,1,800.56,800.56,800.56
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,MOVEMENTS_INTERNAL,SGD,163.01,4,40.75,24.14,54.22
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,PLATFORM_DEDUCT,SGD,645.54,24,26.9,13.18,44.08
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,RELIGIOUS_GIVING,SGD,14.36,1,14.36,14.36,14.36
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,REMITTANCE,SGD,413.73,4,103.43,83.36,116.19
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,TELECOM,SGD,49.13,6,8.19,1.4,38.86
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,VEHICLE_FUEL,SGD,357.12,23,15.53,10.13,19.42
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,VEHICLE_MAINT,SGD,129.98,15,8.67,1.53,83.48
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,DISCRETIONARY,SGD,48.81,3,16.27,12.61,20.63
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,FAMILY_DEPENDENTS,SGD,212.89,1,212.89,212.89,212.89
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,FOOD_HOUSE,SGD,205.94,4,51.48,36.37,63.62
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,FOOD_OUT,SGD,301.47,53,5.69,2.99,8.79
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,HOUSING,SGD,923.33,1,923.33,923.33,923.33
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,MOVEMENTS_INTERNAL,SGD,105.7,3,35.23,21.65,51.56
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,PLATFORM_DEDUCT,SGD,732.31,26,28.17,14.11,37.04
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,RELIGIOUS_GIVING,SGD,15.34,1,15.34,15.34,15.34
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,REMITTANCE,SGD,363.14,4,90.78,79.84,114.49
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,TELECOM,SGD,54.07,9,6.01,0.96,37.25
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,VEHICLE_FUEL,SGD,332.93,22,15.13,10.41,18.49
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-03,VEHICLE_MAINT,SGD,191.66,15,12.78,2.0,132.09
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,DISCRETIONARY,SGD,54.12,2,27.06,17.15,36.97
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,FAMILY_DEPENDENTS,SGD,164.44,1,164.44,164.44,164.44
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,FOOD_HOUSE,SGD,208.37,4,52.09,39.19,63.84
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,FOOD_OUT,SGD,274.44,47,5.84,3.08,8.84
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,HEALTHCARE,SGD,47.0,1,47.0,47.0,47.0
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,HOUSING,SGD,721.61,1,721.61,721.61,721.61
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,MOVEMENTS_INTERNAL,SGD,145.61,4,36.4,23.13,46.2
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,PLATFORM_DEDUCT,SGD,751.14,26,28.89,17.75,41.46
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,RELIGIOUS_GIVING,SGD,13.95,1,13.95,13.95,13.95
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,REMITTANCE,SGD,329.85,4,82.46,68.16,113.87
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,TELECOM,SGD,57.66,5,11.53,1.23,48.11
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,VEHICLE_FUEL,SGD,333.42,24,13.89,9.7,19.45
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-04,VEHICLE_MAINT,SGD,176.3,11,16.03,1.53,139.39
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,DISCRETIONARY,SGD,147.41,6,24.57,15.33,32.04
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,FAMILY_DEPENDENTS,SGD,266.4,1,266.4,266.4,266.4
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,FOOD_HOUSE,SGD,125.17,2,62.58,62.23,62.94
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,FOOD_OUT,SGD,172.71,30,5.76,3.44,8.81
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,HOUSING,SGD,845.3,1,845.3,845.3,845.3
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,MOVEMENTS_INTERNAL,SGD,71.39,2,35.7,26.81,44.58
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,PLATFORM_DEDUCT,SGD,367.0,13,28.23,16.46,39.1
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,RELIGIOUS_GIVING,SGD,7.67,1,7.67,7.67,7.67
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,REMITTANCE,SGD,320.44,3,106.81,100.4,118.84
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,TELECOM,SGD,52.71,4,13.18,1.59,45.91
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,VEHICLE_FUEL,SGD,158.83,10,15.88,10.75,19.7
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-05,VEHICLE_MAINT,SGD,152.22,7,21.75,1.89,127.13
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,DEBT_REPAY,SGD,93.2,1,93.2,93.2,93.2
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,DISCRETIONARY,SGD,404.93,11,36.81,14.03,56.78
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,FOOD_HOUSE,SGD,223.11,3,74.37,53.4,97.72
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,FOOD_OUT,SGD,214.87,24,8.95,4.63,13.5
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,HEALTHCARE,SGD,77.31,1,77.31,77.31,77.31
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,PLATFORM_DEDUCT,SGD,537.99,13,41.38,20.96,60.76
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,RELIGIOUS_GIVING,SGD,10.16,2,5.08,5.05,5.11
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,REMITTANCE,SGD,145.99,2,73.0,62.84,83.15
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,TELECOM,SGD,10.79,3,3.6,1.29,4.82
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,VEHICLE_FUEL,SGD,290.48,13,22.34,15.22,28.34
drv_siti_sg_10,Siti Rahman,firefighter,2024-11,VEHICLE_MAINT,SGD,43.31,8,5.41,2.79,9.81
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,DEBT_REPAY,SGD,364.68,2,182.34,82.71,281.97
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,DISCRETIONARY,SGD,521.51,15,34.77,12.01,50.93
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,FAMILY_DEPENDENTS,SGD,272.99,1,272.99,272.99,272.99
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,FOOD_HOUSE,SGD,284.39,4,71.1,50.9,83.64
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,FOOD_OUT,SGD,571.67,60,9.53,4.74,13.43
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,HEALTHCARE,SGD,43.7,1,43.7,43.7,43.7
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,HOUSING,SGD,943.34,1,943.34,943.34,943.34
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,PLATFORM_DEDUCT,SGD,1179.99,27,43.7,30.73,59.47
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,RELIGIOUS_GIVING,SGD,36.92,4,9.23,5.15,15.24
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,REMITTANCE,SGD,294.42,4,73.61,56.55,90.25
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,TELECOM,SGD,60.46,9,6.72,1.29,39.47
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,VEHICLE_FUEL,SGD,467.04,21,22.24,15.55,30.57
drv_siti_sg_10,Siti Rahman,firefighter,2024-12,VEHICLE_MAINT,SGD,188.82,10,18.88,2.53,138.94
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,DEBT_REPAY,SGD,235.02,2,117.51,61.5,173.52
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,DISCRETIONARY,SGD,438.82,13,33.76,15.5,52.8
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,FAMILY_DEPENDENTS,SGD,252.55,1,252.55,252.55,252.55
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,FOOD_HOUSE,SGD,346.83,4,86.71,73.72,95.61
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,FOOD_OUT,SGD,423.44,47,9.01,4.64,13.8
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,HEALTHCARE,SGD,1103.08,1,1103.08,1103.08,1103.08
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,HOUSING,SGD,813.87,1,813.87,813.87,813.87
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,PLATFORM_DEDUCT,SGD,1023.56,26,39.37,20.35,55.74
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,RELIGIOUS_GIVING,SGD,43.38,5,8.68,5.83,11.85
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,REMITTANCE,SGD,477.4,5,95.48,56.89,127.9
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,TELECOM,SGD,79.34,10,7.93,1.23,50.8
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,VEHICLE_FUEL,SGD,611.54,25,24.46,16.16,30.84
drv_siti_sg_10,Siti Rahman,firefighter,2025-01,VEHICLE_MAINT,SGD,196.07,15,13.07,2.5,117.34
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,DEBT_REPAY,SGD,356.53,2,178.27,89.73,266.8
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,DISCRETIONARY,SGD,331.21,8,41.4,21.98,57.3
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,FAMILY_DEPENDENTS,SGD,161.73,1,161.73,161.73,161.73
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,FOOD_HOUSE,SGD,342.82,4,85.7,66.33,98.82
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,FOOD_OUT,SGD,485.9,51,9.53,4.74,13.8
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,HEALTHCARE,SGD,85.59,1,85.59,85.59,85.59
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,HOUSING,SGD,691.14,1,691.14,691.14,691.14
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,PLATFORM_DEDUCT,SGD,987.97,24,41.17,17.76,57.79
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,RELIGIOUS_GIVING,SGD,39.88,4,9.97,7.08,13.3
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,REMITTANCE,SGD,270.87,4,67.72,57.83,78.82
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,TELECOM,SGD,54.26,6,9.04,1.16,34.58
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,VEHICLE_FUEL,SGD,482.88,24,20.12,15.33,30.58
drv_siti_sg_10,Siti Rahman,firefighter,2025-02,VEHICLE_MAINT,SGD,212.69,15,14.18,3.38,114.72
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,DEBT_REPAY,SGD,277.17,2,138.59,94.4,182.77
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,DISCRETIONARY,SGD,428.58,12,35.71,12.32,56.38
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,FAMILY_DEPENDENTS,SGD,123.56,1,123.56,123.56,123.56
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,FOOD_HOUSE,SGD,369.09,5,73.82,49.79,95.57
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,FOOD_OUT,SGD,489.4,50,9.79,4.74,13.78
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,HEALTHCARE,SGD,44.86,1,44.86,44.86,44.86
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,HOUSING,SGD,552.76,1,552.76,552.76,552.76
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,MOVEMENTS_INTERNAL,SGD,8.89,1,8.89,8.89,8.89
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,PLATFORM_DEDUCT,SGD,727.31,27,26.94,14.18,47.33
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,RELIGIOUS_GIVING,SGD,45.34,4,11.33,5.88,15.33
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,REMITTANCE,SGD,344.64,4,86.16,61.24,119.42
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,TELECOM,SGD,72.48,5,14.5,2.79,54.87
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,VEHICLE_FUEL,SGD,567.16,25,22.69,15.26,30.5
drv_siti_sg_10,Siti Rahman,firefighter,2025-03,VEHICLE_MAINT,SGD,222.12,17,13.07,3.67,103.96
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,DEBT_REPAY,SGD,403.38,2,201.69,73.57,329.81
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,DISCRETIONARY,SGD,390.73,12,32.56,14.99,54.61
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,FAMILY_DEPENDENTS,SGD,228.34,1,228.34,228.34,228.34
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,FOOD_HOUSE,SGD,289.47,4,72.37,52.99,99.25
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,FOOD_OUT,SGD,505.09,56,9.02,4.69,13.74
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,HEALTHCARE,SGD,54.39,1,54.39,54.39,54.39
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,HOUSING,SGD,866.3,1,866.3,866.3,866.3
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,PLATFORM_DEDUCT,SGD,975.93,25,39.04,16.91,60.54
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,RELIGIOUS_GIVING,SGD,41.66,4,10.41,5.94,14.97
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,REMITTANCE,SGD,273.24,4,68.31,58.15,90.41
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,TELECOM,SGD,45.86,2,22.93,4.25,41.61
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,VEHICLE_FUEL,SGD,508.22,24,21.18,14.95,30.59
drv_siti_sg_10,Siti Rahman,firefighter,2025-04,VEHICLE_MAINT,SGD,211.4,18,11.74,2.37,107.6
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,DEBT_REPAY,SGD,264.27,2,132.13,87.25,177.02
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,DISCRETIONARY,SGD,280.63,10,28.06,12.59,50.48
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,FAMILY_DEPENDENTS,SGD,241.91,1,241.91,241.91,241.91
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,FOOD_HOUSE,SGD,368.21,5,73.64,51.86,93.58
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,FOOD_OUT,SGD,489.76,55,8.9,4.63,13.75
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,HOUSING,SGD,550.72,1,550.72,550.72,550.72
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,MOVEMENTS_INTERNAL,SGD,7.71,1,7.71,7.71,7.71
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,PLATFORM_DEDUCT,SGD,1126.46,27,41.72,19.56,61.19
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,RELIGIOUS_GIVING,SGD,46.57,5,9.31,6.87,15.38
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,REMITTANCE,SGD,426.38,5,85.28,55.37,124.0
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,TELECOM,SGD,48.86,6,8.14,1.62,32.7
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,VEHICLE_FUEL,SGD,531.82,22,24.17,16.33,30.8
drv_siti_sg_10,Siti Rahman,firefighter,2025-05,VEHICLE_MAINT,SGD,244.2,19,12.85,2.64,125.13
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,DEBT_REPAY,SGD,399.77,2,199.88,91.99,307.78
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,DISCRETIONARY,SGD,458.72,13,35.29,17.63,54.22
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,FAMILY_DEPENDENTS,SGD,192.86,1,192.86,192.86,192.86
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,FOOD_HOUSE,SGD,267.6,4,66.9,59.07,72.57
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,FOOD_OUT,SGD,487.4,52,9.37,4.65,13.57
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,HEALTHCARE,SGD,29.99,1,29.99,29.99,29.99
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,HOUSING,SGD,643.64,1,643.64,643.64,643.64
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,MOVEMENTS_INTERNAL,SGD,11.23,1,11.23,11.23,11.23
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,PLATFORM_DEDUCT,SGD,1094.34,26,42.09,16.64,60.27
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,RELIGIOUS_GIVING,SGD,35.96,4,8.99,5.21,12.49
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,REMITTANCE,SGD,499.07,4,124.77,118.72,129.62
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,TELECOM,SGD,46.11,6,7.68,2.33,26.54
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,VEHICLE_FUEL,SGD,604.54,26,23.25,15.3,30.79
drv_siti_sg_10,Siti Rahman,firefighter,2025-06,VEHICLE_MAINT,SGD,234.6,16,14.66,4.26,134.43
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,DEBT_REPAY,SGD,237.65,2,118.83,63.99,173.66
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,DISCRETIONARY,SGD,274.24,9,30.47,14.58,50.74
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,FAMILY_DEPENDENTS,SGD,272.6,1,272.6,272.6,272.6
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,FOOD_HOUSE,SGD,330.21,4,82.55,66.47,90.74
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,FOOD_OUT,SGD,489.21,52,9.41,4.74,13.8
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,HOUSING,SGD,793.83,1,793.83,793.83,793.83
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,MOVEMENTS_INTERNAL,SGD,12.92,1,12.92,12.92,12.92
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,PLATFORM_DEDUCT,SGD,1131.37,26,43.51,25.44,62.86
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,RELIGIOUS_GIVING,SGD,42.28,4,10.57,6.83,15.3
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,REMITTANCE,SGD,371.97,4,92.99,71.69,125.03
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,TELECOM,SGD,61.18,4,15.29,3.45,48.58
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,VEHICLE_FUEL,SGD,601.45,25,24.06,15.94,29.74
drv_siti_sg_10,Siti Rahman,firefighter,2025-07,VEHICLE_MAINT,SGD,223.02,15,14.87,3.05,136.0
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,DEBT_REPAY,SGD,420.12,2,210.06,80.67,339.45
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,DISCRETIONARY,SGD,331.75,8,41.47,18.42,56.22
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,FAMILY_DEPENDENTS,SGD,259.51,1,259.51,259.51,259.51
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,FOOD_HOUSE,SGD,333.17,5,66.63,55.61,84.07
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,FOOD_OUT,SGD,369.05,39,9.46,5.38,13.79
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,HEALTHCARE,SGD,25.36,1,25.36,25.36,25.36
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,HOUSING,SGD,670.64,1,670.64,670.64,670.64
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,PLATFORM_DEDUCT,SGD,712.64,19,37.51,14.79,61.97
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,RELIGIOUS_GIVING,SGD,49.85,5,9.97,6.65,12.06
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,REMITTANCE,SGD,491.49,5,98.3,67.58,113.88
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,TELECOM,SGD,72.18,7,10.31,1.27,47.09
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,VEHICLE_FUEL,SGD,364.27,16,22.77,15.35,30.23
drv_siti_sg_10,Siti Rahman,firefighter,2025-08,VEHICLE_MAINT,SGD,217.53,16,13.6,2.53,113.15
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,DEBT_REPAY,SGD,334.95,2,167.47,88.47,246.48
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,DISCRETIONARY,SGD,271.35,8,33.92,20.51,46.22
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,FAMILY_DEPENDENTS,SGD,223.76,1,223.76,223.76,223.76
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,FOOD_HOUSE,SGD,294.84,4,73.71,58.18,97.28
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,FOOD_OUT,SGD,425.37,46,9.25,4.61,13.65
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,HOUSING,SGD,648.85,1,648.85,648.85,648.85
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,PLATFORM_DEDUCT,SGD,876.45,21,41.74,22.47,54.13
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,RELIGIOUS_GIVING,SGD,37.53,4,9.38,6.64,12.48
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,REMITTANCE,SGD,362.29,4,90.57,56.17,119.82
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,TELECOM,SGD,72.01,5,14.4,4.4,52.02
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,VEHICLE_FUEL,SGD,443.91,18,24.66,17.52,30.91
drv_siti_sg_10,Siti Rahman,firefighter,2025-09,VEHICLE_MAINT,SGD,191.08,10,19.11,3.94,134.99
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,DEBT_REPAY,SGD,260.21,2,130.1,34.36,225.85
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,DISCRETIONARY,SGD,514.97,15,34.33,15.57,54.54
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,FAMILY_DEPENDENTS,SGD,244.02,1,244.02,244.02,244.02
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,FOOD_HOUSE,SGD,238.22,4,59.55,49.78,79.41
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,FOOD_OUT,SGD,458.37,52,8.81,4.68,13.49
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,HEALTHCARE,SGD,85.25,1,85.25,85.25,85.25
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,HOUSING,SGD,689.99,1,689.99,689.99,689.99
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,MOVEMENTS_INTERNAL,SGD,17.52,1,17.52,17.52,17.52
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,PLATFORM_DEDUCT,SGD,977.43,23,42.5,29.79,58.43
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,RELIGIOUS_GIVING,SGD,59.27,5,11.85,8.68,15.47
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,REMITTANCE,SGD,449.7,5,89.94,59.83,126.32
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,TELECOM,SGD,46.78,6,7.8,1.77,29.35
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,VEHICLE_FUEL,SGD,496.7,21,23.65,15.53,30.6
drv_siti_sg_10,Siti Rahman,firefighter,2025-10,VEHICLE_MAINT,SGD,250.36,16,15.65,4.4,141.0
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,DEBT_REPAY,SGD,305.07,2,152.53,49.27,255.8
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,DISCRETIONARY,SGD,323.76,10,32.38,13.1,55.94
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,FAMILY_DEPENDENTS,SGD,191.85,1,191.85,191.85,191.85
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,FOOD_HOUSE,SGD,373.55,5,74.71,51.85,96.26
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,FOOD_OUT,SGD,525.2,55,9.55,4.72,13.45
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,HEALTHCARE,SGD,28.73,1,28.73,28.73,28.73
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,HOUSING,SGD,831.97,1,831.97,831.97,831.97
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,PLATFORM_DEDUCT,SGD,1112.44,26,42.79,20.36,60.22
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,RELIGIOUS_GIVING,SGD,48.88,4,12.22,7.29,15.5
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,REMITTANCE,SGD,388.83,4,97.21,70.31,119.14
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,TELECOM,SGD,50.53,3,16.84,1.17,45.15
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,VEHICLE_FUEL,SGD,538.82,23,23.43,16.89,29.24
drv_siti_sg_10,Siti Rahman,firefighter,2025-11,VEHICLE_MAINT,SGD,254.99,19,13.42,3.55,117.12
drv_siti_sg_10,Siti Rahman,firefighter,2025-12,DEBT_REPAY,SGD,264.7,2,132.35,48.35,216.35
drv_siti_sg_10,Siti Rahman,firefighter,2025-12,DISCRETIONARY,SGD,244.33,9,27.15,11.93,54.84
drv_siti_sg_10,Siti Rahman,firefighter,2025-12,FAMILY_DEPENDENTS,SGD,244.68,1,244.68,244.68,244.68
drv_siti_sg_10,Siti Rahman,firefighter,2025-12,FOOD_HOUSE,SGD,334.6,4,83.65,60.82,100.58
drv_siti_sg_10,Siti Rahman,firefighter,2025-12,FOOD_OUT,SGD,510.81,58,8.81,4.93,13.78
